LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
13,2024-03-02 16:07:49,0.0,1014.59,16.37,87.33,2939.17,2.74
13,2024-03-02 16:08:49,0.0,1014.59,16.36,87.57,3149.17,3.13
13,2024-03-02 16:09:49,0.0,1014.53,16.34,88.0,3173.33,3.2
13,2024-03-02 16:10:49,0.0,1014.59,16.32,87.51,3023.33,2.86
13,2024-03-02 16:11:49,0.0,1014.61,16.28,87.03,2705.0,2.42
13,2024-03-02 16:12:49,0.0,1014.61,16.21,86.77,2467.5,1.93
13,2024-03-02 16:13:49,0.0,1014.66,16.16,86.93,2479.17,1.93
13,2024-03-02 16:14:49,0.0,1014.66,16.13,87.47,2608.33,2.16
13,2024-03-02 16:15:49,0.0,1014.69,16.13,88.07,2691.67,2.27
13,2024-03-02 16:16:49,0.0,1014.68,16.12,88.65,2705.0,2.39
13,2024-03-02 16:17:48,0.0,1014.65,16.09,88.17,2718.33,2.43
13,2024-03-02 16:18:48,0.0,1014.69,16.11,87.45,2646.67,2.19
13,2024-03-02 16:19:48,0.0,1014.72,16.13,87.8,2444.17,1.93
13,2024-03-02 16:20:48,0.0,1014.7,16.09,86.8,2324.17,1.85
13,2024-03-02 16:21:48,0.0,1014.74,16.08,86.91,2273.33,1.79
13,2024-03-02 16:22:48,0.0,1014.76,16.08,87.75,2412.5,1.89
13,2024-03-02 16:23:48,0.0,1014.69,16.08,88.14,2842.5,2.53
13,2024-03-02 16:24:48,0.0,1014.65,16.08,88.39,3302.5,3.66
13,2024-03-02 16:25:48,0.0,1014.64,16.1,88.26,3353.33,3.52
13,2024-03-02 16:26:48,0.0,1014.65,16.14,88.36,3088.33,2.92
13,2024-03-02 16:27:48,0.0,1014.71,16.14,87.64,2785.83,2.5
13,2024-03-02 16:28:48,0.0,1014.82,16.1,87.14,2419.17,1.92
13,2024-03-02 16:29:48,0.0,1014.83,16.04,87.16,2160.0,1.56
13,2024-03-02 16:30:48,0.0,1014.91,16.01,87.65,2087.5,1.37
13,2024-03-02 16:31:48,0.0,1014.89,16.01,88.24,2269.17,1.63
13,2024-03-02 16:32:49,0.0,1014.87,16.0,88.8,2525.0,1.95
13,2024-03-02 16:33:49,0.0,1014.9,16.01,89.21,2564.17,2.13
13,2024-03-02 16:34:49,0.0,1014.91,16.03,89.66,2475.0,1.95
13,2024-03-02 16:35:49,0.0,1014.95,16.04,89.9,2490.0,1.98
13,2024-03-02 16:36:49,0.0,1014.9,16.06,89.87,2650.83,2.24
13,2024-03-02 16:37:49,0.0,1014.9,16.05,88.44,2836.67,2.58
13,2024-03-02 16:38:48,0.0,1014.84,16.1,88.5,3119.17,3.17
13,2024-03-02 16:39:48,0.0,1014.83,16.16,88.79,3422.5,3.9
13,2024-03-02 16:40:49,0.0,1014.83,16.21,88.72,3441.67,3.94
13,2024-03-02 16:41:49,0.0,1014.83,16.26,89.05,3165.0,3.24
13,2024-03-02 16:42:49,0.0,1014.83,16.28,88.79,2848.33,2.64
13,2024-03-02 16:43:49,0.0,1014.82,16.27,88.13,2710.83,2.48
13,2024-03-02 16:44:49,0.0,1014.77,16.29,88.37,3020.83,2.91
13,2024-03-02 16:45:49,0.0,1014.75,16.3,88.45,3597.5,4.1
13,2024-03-02 16:46:49,0.0,1014.77,16.32,88.1,3414.17,3.84
13,2024-03-02 16:47:49,0.0,1014.8,16.33,87.73,2876.67,2.81
13,2024-03-02 16:48:49,0.0,1014.8,16.31,87.52,2512.5,2.16
13,2024-03-02 16:49:49,0.0,1014.77,16.28,87.14,2340.0,1.84
13,2024-03-02 16:50:49,0.0,1014.81,16.11,84.22,2366.67,2.0
13,2024-03-02 16:51:49,0.0,1014.76,16.06,85.47,2324.17,1.82
13,2024-03-02 16:52:49,0.0,1014.79,16.06,86.37,2142.5,1.41
13,2024-03-02 16:53:49,0.0,1014.83,16.05,86.84,1974.17,1.31
13,2024-03-02 16:54:49,0.0,1014.86,16.05,87.44,1814.17,1.09
13,2024-03-02 16:55:48,0.0,1014.92,16.02,87.4,1708.33,1.03
13,2024-03-02 16:56:48,0.0,1014.93,15.96,87.0,1708.33,1.07
13,2024-03-02 16:57:48,0.0,1014.96,15.93,87.64,1664.17,0.94
13,2024-03-02 16:58:49,0.0,1014.96,15.88,87.83,1552.5,0.87
13,2024-03-02 16:59:49,0.0,1014.97,15.83,88.1,1486.67,0.83
13,2024-03-02 17:00:49,0.0,1014.96,15.82,88.7,1514.17,0.86
13,2024-03-02 17:01:49,0.0,1014.93,15.82,88.92,1468.33,0.81
13,2024-03-02 17:02:49,0.0,1014.94,15.81,89.04,1394.17,0.71
13,2024-03-02 17:03:49,0.0,1014.96,15.82,89.37,1355.0,0.71
13,2024-03-02 17:04:49,0.0,1014.92,15.82,89.5,1293.33,0.68
13,2024-03-02 17:05:48,0.0,1014.93,15.8,89.25,1240.0,0.56
13,2024-03-02 17:06:48,0.0,1014.92,15.8,89.5,1215.83,0.55
13,2024-03-02 17:07:49,0.0,1015.01,15.8,89.81,1175.83,0.52
13,2024-03-02 17:08:49,0.0,1015.09,15.77,89.82,1109.17,0.5
13,2024-03-02 17:09:49,0.0,1015.15,15.74,89.87,1046.67,0.49
13,2024-03-02 17:10:48,0.0,1015.2,15.73,90.27,963.33,0.39
13,2024-03-02 17:11:48,0.0,1015.24,15.72,90.28,891.67,0.35
13,2024-03-02 17:12:48,0.0,1015.26,15.7,90.31,834.17,0.29
13,2024-03-02 17:13:49,0.0,1015.3,15.68,90.46,780.83,0.26
13,2024-03-02 17:14:49,0.0,1015.31,15.67,90.51,722.5,0.25
13,2024-03-02 17:15:49,0.0,1015.33,15.66,90.39,677.5,0.24
13,2024-03-02 17:16:49,0.0,1015.39,15.64,89.88,635.0,0.18
13,2024-03-02 17:17:49,0.0,1015.37,15.62,89.62,593.33,0.19
13,2024-03-02 17:18:49,0.0,1015.45,15.61,89.97,580.0,0.15
13,2024-03-02 17:19:49,0.0,1015.45,15.61,90.15,580.83,0.17
13,2024-03-02 17:20:49,0.0,1015.46,15.58,89.73,575.0,0.17
13,2024-03-02 17:21:49,0.0,1015.46,15.55,89.3,572.5,0.16
13,2024-03-02 17:22:49,0.26,1015.51,15.53,89.4,551.67,0.15
13,2024-03-02 17:23:49,0.0,1015.51,15.51,89.54,491.67,0.1
13,2024-03-02 17:24:49,0.44,1015.51,15.47,89.27,445.0,0.09
13,2024-03-02 17:25:48,0.0,1015.58,15.45,89.79,425.83,0.08
13,2024-03-02 17:26:49,0.0,1015.57,15.42,89.93,429.17,0.1
13,2024-03-02 17:27:49,0.0,1015.63,15.4,90.1,445.0,0.09
13,2024-03-02 17:28:49,0.7,1015.57,15.37,90.45,460.83,0.1
13,2024-03-02 17:29:49,0.0,1015.52,15.36,90.56,454.17,0.1
13,2024-03-02 17:30:49,0.0,1015.56,15.33,90.42,424.17,0.09
13,2024-03-02 17:31:49,0.0,1015.6,15.31,90.72,369.17,0.07
13,2024-03-02 17:32:49,0.0,1015.63,15.27,90.69,306.67,0.06
13,2024-03-02 17:33:48,0.0,1015.68,15.26,91.34,271.67,0.06
13,2024-03-02 17:34:48,0.0,1015.7,15.21,90.7,263.33,0.05
13,2024-03-02 17:35:48,0.0,1015.69,15.18,90.44,263.33,0.05
13,2024-03-02 17:36:48,0.0,1015.66,15.17,91.02,257.5,0.05
13,2024-03-02 17:37:48,0.0,1015.64,15.14,91.39,256.67,0.06
13,2024-03-02 17:38:49,0.0,1015.65,15.12,91.75,255.0,0.04
13,2024-03-02 17:39:49,0.0,1015.71,15.1,92.2,247.5,0.05
13,2024-03-02 17:40:49,0.0,1015.74,15.08,92.51,235.0,0.03
13,2024-03-02 17:41:49,0.0,1015.74,15.04,92.16,221.67,0.04
13,2024-03-02 17:42:49,0.0,1015.76,15.03,92.37,205.83,0.03
13,2024-03-02 17:43:49,0.0,1015.79,15.03,92.64,193.33,0.04
13,2024-03-02 17:44:49,0.0,1015.78,15.0,92.45,178.33,0.03
13,2024-03-02 17:45:49,0.0,1015.79,15.02,92.92,172.5,0.02
13,2024-03-02 17:46:48,0.0,1015.74,15.01,92.86,181.67,0.03
13,2024-03-02 17:47:48,0.0,1015.68,15.01,92.93,194.17,0.03
13,2024-03-02 17:48:49,0.0,1015.68,15.02,93.28,196.67,0.03
13,2024-03-02 17:49:49,0.0,1015.7,15.01,92.93,177.5,0.02
13,2024-03-02 17:50:49,0.0,1015.71,14.99,92.2,142.5,0.01
13,2024-03-02 17:51:49,0.0,1015.83,14.98,92.6,111.67,0.02
13,2024-03-02 17:52:49,0.0,1015.85,14.97,92.35,89.17,0.01
13,2024-03-02 17:53:49,0.0,1015.94,14.95,92.63,75.0,0.01
13,2024-03-02 17:54:49,0.0,1015.95,14.94,92.92,67.5,0.0
13,2024-03-02 17:55:49,0.0,1015.92,14.93,93.02,65.83,0.0
13,2024-03-02 17:56:49,0.26,1015.81,14.93,93.25,67.5,0.0
13,2024-03-02 17:57:49,0.35,1015.77,14.91,93.18,67.5,0.0
13,2024-03-02 17:58:49,0.0,1015.74,14.91,93.35,63.33,0.0
13,2024-03-02 17:59:49,0.0,1015.76,14.9,93.42,55.0,0.0
13,2024-03-02 18:00:49,0.0,1015.72,14.91,93.73,45.83,0.0
13,2024-03-02 18:01:48,0.0,1015.79,14.92,94.01,37.5,0.0
13,2024-03-02 18:02:48,0.0,1015.88,14.92,94.09,30.0,0.0
13,2024-03-02 18:03:49,0.0,1015.95,14.91,94.24,24.17,0.0
13,2024-03-02 18:04:49,0.0,1015.94,14.9,94.54,20.0,0.0
13,2024-03-03 06:05:10,0.0,1016.56,14.62,100.0,21.67,0.0
13,2024-03-03 06:06:10,0.0,1016.55,14.59,100.0,26.67,0.0
13,2024-03-03 06:07:10,0.0,1016.54,14.59,100.0,31.67,0.0
13,2024-03-03 06:08:10,0.0,1016.6,14.59,100.0,36.67,0.0
13,2024-03-03 06:09:11,0.26,1016.55,14.59,100.0,39.17,0.0
13,2024-03-03 06:10:11,0.0,1016.61,14.59,100.0,40.83,0.0
13,2024-03-03 06:11:11,0.0,1016.6,14.59,100.0,43.33,0.0
13,2024-03-03 06:12:11,0.0,1016.59,14.59,100.0,47.5,0.0
13,2024-03-03 06:13:11,0.0,1016.58,14.61,100.0,51.67,0.0
13,2024-03-03 06:14:11,0.0,1016.63,14.61,100.0,57.5,0.0
13,2024-03-03 06:15:11,0.0,1016.69,14.63,100.0,63.33,0.01
13,2024-03-03 06:16:11,0.0,1016.67,14.63,100.0,68.33,0.01
13,2024-03-03 06:17:11,0.0,1016.68,14.63,100.0,78.33,0.01
13,2024-03-03 06:18:11,0.0,1016.67,14.65,100.0,91.67,0.01
13,2024-03-03 06:19:11,0.0,1016.71,14.66,100.0,106.67,0.02
13,2024-03-03 06:20:11,0.0,1016.64,14.68,100.0,119.17,0.02
13,2024-03-03 06:21:11,0.0,1016.68,14.68,100.0,130.0,0.02
13,2024-03-03 06:22:11,0.0,1016.73,14.64,100.0,143.33,0.03
13,2024-03-03 06:23:11,0.26,1016.71,14.59,100.0,157.5,0.02
13,2024-03-03 06:24:11,0.0,1016.74,14.58,100.0,174.17,0.03
13,2024-03-03 06:25:11,0.0,1016.71,14.57,100.0,195.83,0.03
13,2024-03-03 06:26:11,0.0,1016.76,14.59,100.0,217.5,0.03
13,2024-03-03 06:27:11,0.0,1016.71,14.61,100.0,234.17,0.02
13,2024-03-03 06:28:11,0.0,1016.72,14.62,100.0,253.33,0.04
13,2024-03-03 06:29:11,0.0,1016.72,14.6,100.0,274.17,0.05
13,2024-03-03 06:30:11,0.0,1016.71,14.61,100.0,298.33,0.07
13,2024-03-03 06:31:11,0.0,1016.74,14.62,100.0,328.33,0.08
13,2024-03-03 06:32:11,0.0,1016.75,14.63,100.0,355.0,0.07
13,2024-03-03 06:33:11,0.0,1016.74,14.64,100.0,382.5,0.07
13,2024-03-03 06:34:11,0.0,1016.78,14.65,100.0,414.17,0.08
13,2024-03-03 06:35:11,0.0,1016.74,14.65,100.0,448.33,0.09
13,2024-03-03 06:36:11,0.0,1016.79,14.68,100.0,484.17,0.1
13,2024-03-03 06:37:11,0.0,1016.75,14.7,100.0,519.17,0.13
13,2024-03-03 06:38:11,0.0,1016.8,14.72,100.0,558.33,0.14
13,2024-03-03 06:39:11,0.0,1016.81,14.73,100.0,602.5,0.16
13,2024-03-03 06:40:11,0.0,1016.82,14.74,100.0,645.0,0.17
13,2024-03-03 06:41:12,0.0,1016.81,14.73,100.0,688.33,0.24
13,2024-03-03 06:42:12,0.0,1016.82,14.73,100.0,742.5,0.28
13,2024-03-03 06:43:12,0.0,1016.81,14.73,100.0,808.33,0.29
13,2024-03-03 06:44:12,0.0,1016.85,14.71,100.0,867.5,0.28
13,2024-03-03 06:45:12,0.17,1016.84,14.69,100.0,918.33,0.39
13,2024-03-03 06:46:12,0.0,1016.86,14.68,100.0,971.67,0.43
13,2024-03-03 06:47:12,0.0,1016.82,14.65,100.0,1043.33,0.49
13,2024-03-03 06:48:12,0.0,1016.86,14.66,100.0,1119.17,0.59
13,2024-03-03 06:49:12,0.0,1016.87,14.68,100.0,1182.5,0.6
13,2024-03-03 06:50:12,0.0,1016.86,14.71,100.0,1227.5,0.68
13,2024-03-03 06:51:12,0.0,1016.87,14.75,100.0,1260.0,0.7
13,2024-03-03 06:52:12,0.0,1016.84,14.78,100.0,1281.67,0.74
13,2024-03-03 06:53:12,0.0,1016.88,14.8,100.0,1305.83,0.76
13,2024-03-03 06:54:12,0.0,1016.87,14.82,100.0,1327.5,0.74
13,2024-03-03 06:55:12,0.0,1016.9,14.84,100.0,1337.5,0.76
13,2024-03-03 06:56:13,0.0,1016.92,14.85,100.0,1365.83,0.7
13,2024-03-03 06:57:12,0.0,1016.91,14.85,100.0,1381.67,0.69
13,2024-03-03 06:58:12,0.0,1016.92,14.86,100.0,1393.33,0.71
13,2024-03-03 06:59:12,0.0,1016.92,14.88,100.0,1395.0,0.79
13,2024-03-03 07:00:12,0.0,1016.91,14.91,100.0,1431.67,0.81
13,2024-03-03 07:01:12,0.0,1016.92,14.93,100.0,1506.67,0.82
13,2024-03-03 07:02:12,0.0,1016.91,14.96,100.0,1568.33,0.88
13,2024-03-03 07:03:12,0.0,1016.95,14.99,100.0,1610.83,0.92
13,2024-03-03 07:04:12,0.0,1016.96,15.02,100.0,1650.0,0.94
13,2024-03-03 07:05:12,0.0,1016.98,15.03,100.0,1659.17,1.01
13,2024-03-03 07:06:12,0.0,1016.94,15.03,100.0,1657.5,0.94
13,2024-03-03 07:07:12,0.0,1016.92,15.03,100.0,1697.5,1.05
13,2024-03-03 07:08:12,0.0,1016.98,15.02,100.0,1770.83,1.11
13,2024-03-03 07:09:12,0.0,1017.0,15.03,100.0,1883.33,1.3
13,2024-03-03 07:10:12,0.0,1016.99,15.06,100.0,2039.17,1.42
13,2024-03-03 07:11:12,0.0,1016.98,15.08,100.0,2220.0,1.84
13,2024-03-03 07:12:12,0.0,1016.95,15.14,100.0,2424.17,1.96
13,2024-03-03 07:13:13,0.0,1016.97,15.17,100.0,2669.17,2.48
13,2024-03-03 07:14:13,0.0,1016.94,15.21,100.0,2937.5,2.94
13,2024-03-03 07:15:13,0.0,1017.0,15.27,100.0,3184.17,3.53
13,2024-03-03 07:16:13,0.0,1017.01,15.33,100.0,3330.0,3.69
13,2024-03-03 07:17:12,0.0,1016.98,15.41,100.0,3342.5,3.67
13,2024-03-03 07:18:12,0.0,1016.98,15.48,100.0,3269.17,3.61
13,2024-03-03 07:19:12,0.0,1016.97,15.49,100.0,3161.67,3.35
13,2024-03-03 07:20:12,0.0,1017.01,15.5,100.0,3043.33,3.19
13,2024-03-03 07:21:12,0.0,1016.98,15.54,100.0,2887.5,2.81
13,2024-03-03 07:22:12,0.0,1017.02,15.57,100.0,2820.83,2.74
13,2024-03-03 07:23:12,0.0,1016.99,15.58,100.0,2842.5,2.56
13,2024-03-03 07:24:12,0.0,1017.01,15.58,100.0,3024.17,2.94
13,2024-03-03 07:25:12,0.0,1016.98,15.59,100.0,3288.33,3.53
13,2024-03-03 07:26:12,0.0,1016.95,15.63,100.0,3525.83,4.02
13,2024-03-03 07:27:12,0.0,1017.0,15.66,100.0,3681.67,4.45
13,2024-03-03 07:28:12,0.0,1016.99,15.67,100.0,3782.5,4.56
13,2024-03-03 07:29:12,0.0,1016.96,15.71,100.0,3892.5,4.91
13,2024-03-03 07:30:12,0.0,1016.97,15.77,100.0,4015.0,5.29
13,2024-03-03 07:31:12,0.0,1016.99,15.84,100.0,4028.33,5.29
13,2024-03-03 07:32:12,0.0,1017.0,15.89,100.0,3954.17,5.0
13,2024-03-03 07:33:12,0.0,1017.03,15.95,100.0,3891.67,4.95
13,2024-03-03 07:34:12,0.0,1017.05,15.95,100.0,3935.0,5.02
13,2024-03-03 07:35:12,0.0,1017.06,15.95,100.0,4005.0,5.29
13,2024-03-03 07:36:12,0.0,1017.04,15.96,100.0,4057.5,5.41
13,2024-03-03 07:37:12,0.0,1017.05,15.89,99.67,4159.17,5.46
13,2024-03-03 07:38:12,0.0,1017.04,15.93,99.76,4310.83,5.88
13,2024-03-03 07:39:12,0.0,1017.02,15.97,99.76,4396.67,5.98
13,2024-03-03 07:40:12,0.0,1017.01,15.96,99.5,4428.33,6.1
13,2024-03-03 07:41:12,0.0,1017.0,15.91,99.13,4450.0,6.1
13,2024-03-03 07:42:12,0.0,1017.04,15.9,99.07,4374.17,5.9
13,2024-03-03 07:43:12,0.0,1017.05,15.88,99.01,4302.5,5.84
13,2024-03-03 07:44:12,0.0,1017.07,15.89,99.09,4245.83,5.61
13,2024-03-03 07:45:12,0.0,1017.02,15.87,98.92,4206.67,5.69
13,2024-03-03 07:46:12,0.0,1017.08,15.88,98.9,4206.67,5.59
13,2024-03-03 07:47:12,0.0,1017.06,15.92,99.02,4203.33,5.79
13,2024-03-03 07:48:12,0.0,1017.08,15.96,99.01,4060.0,5.43
13,2024-03-03 07:49:12,0.0,1017.13,15.98,98.91,4012.5,5.02
13,2024-03-03 07:50:12,0.0,1017.19,16.0,98.9,4045.0,5.32
13,2024-03-03 07:51:12,0.0,1017.16,16.0,98.56,4018.33,5.32
13,2024-03-03 07:52:13,0.0,1017.17,15.99,98.45,4094.17,5.57
13,2024-03-03 07:53:13,0.0,1017.17,16.0,98.4,4230.0,5.86
13,2024-03-03 07:54:13,0.0,1017.17,15.99,98.25,4252.5,5.86
13,2024-03-03 07:55:13,0.0,1017.17,16.0,98.19,4286.67,5.88
13,2024-03-03 07:56:12,0.0,1017.19,15.98,98.1,4390.0,6.03
13,2024-03-03 07:57:12,0.0,1017.18,15.95,97.96,4530.83,6.38
13,2024-03-03 07:58:12,0.0,1017.22,15.97,98.01,4716.67,7.0
13,2024-03-03 07:59:12,0.0,1017.2,16.0,98.04,4890.83,7.54
13,2024-03-03 08:00:12,0.0,1017.21,15.99,97.83,4955.0,7.65
13,2024-03-03 08:01:12,0.0,1017.21,15.95,97.52,5021.67,7.99
13,2024-03-03 08:02:12,0.0,1017.2,15.94,97.7,5010.83,8.04
13,2024-03-03 08:03:12,0.0,1017.25,15.97,97.85,4775.0,7.12
13,2024-03-03 08:04:13,0.0,1017.19,15.96,97.78,4638.33,6.95
13,2024-03-03 08:05:13,0.0,1017.21,15.98,97.82,4520.83,6.53
13,2024-03-03 08:06:12,0.0,1017.21,16.01,97.75,4365.0,6.1
13,2024-03-03 08:07:12,0.0,1017.21,16.04,97.72,4295.0,6.03
13,2024-03-03 08:08:12,0.0,1017.25,16.08,97.67,4415.0,6.4
13,2024-03-03 08:09:12,0.0,1017.23,16.13,97.6,4480.0,6.58
13,2024-03-03 08:10:12,0.0,1017.22,16.16,97.42,4560.83,6.81
13,2024-03-03 08:11:12,0.0,1017.21,16.2,97.35,4800.0,7.43
13,2024-03-03 08:12:12,0.0,1017.21,16.24,97.31,5098.33,8.23
13,2024-03-03 08:13:12,0.0,1017.21,16.25,97.08,5354.17,9.22
13,2024-03-03 08:14:12,0.0,1017.21,16.28,96.96,5472.5,9.3
13,2024-03-03 08:15:12,0.0,1017.19,16.28,96.87,5748.33,10.11
13,2024-03-03 08:16:12,0.0,1017.21,16.3,96.79,6181.67,11.55
13,2024-03-03 08:17:12,0.0,1017.2,16.34,96.7,6525.83,12.88
13,2024-03-03 08:18:12,0.0,1017.2,16.36,96.62,6835.83,13.94
13,2024-03-03 08:19:12,0.0,1017.15,16.4,96.67,7190.83,15.5
13,2024-03-03 08:20:13,0.0,1017.2,16.51,96.83,7387.5,16.35
13,2024-03-03 08:21:12,0.0,1017.14,16.62,96.91,7421.67,16.54
13,2024-03-03 08:22:12,0.0,1017.14,16.71,96.59,7531.67,17.2
13,2024-03-03 08:23:12,0.0,1017.16,16.78,96.27,7780.0,18.2
13,2024-03-03 08:24:12,0.0,1017.17,16.79,95.64,7769.17,18.25
13,2024-03-03 08:25:12,0.0,1017.2,16.83,95.49,7696.67,18.17
13,2024-03-03 08:26:12,0.17,1017.18,16.79,94.81,7562.5,17.41
13,2024-03-03 08:27:12,0.0,1017.19,16.75,94.28,7555.83,17.28
13,2024-03-03 08:28:12,0.17,1017.18,16.7,94.06,7713.33,17.73
13,2024-03-03 08:29:12,0.0,1017.21,16.65,93.96,7811.67,18.25
13,2024-03-03 08:30:12,0.0,1017.21,16.65,94.14,7829.17,18.7
13,2024-03-03 08:31:12,0.0,1017.28,16.65,93.75,7860.83,18.78
13,2024-03-03 08:32:12,0.0,1017.23,16.67,93.91,7876.67,18.82
13,2024-03-03 08:33:12,0.0,1017.27,16.75,94.25,7913.33,18.87
13,2024-03-03 08:34:12,0.0,1017.32,16.79,93.83,8041.67,19.03
13,2024-03-03 08:35:12,0.0,1017.3,16.81,93.79,8139.17,19.87
13,2024-03-03 08:36:12,0.35,1017.3,16.81,93.25,8056.67,19.2
13,2024-03-03 08:37:12,0.0,1017.3,16.81,93.3,7818.33,18.7
13,2024-03-03 08:38:12,0.44,1017.26,16.74,92.62,7500.0,17.12
13,2024-03-03 08:39:13,0.0,1017.32,16.75,92.99,7286.67,16.19
13,2024-03-03 08:40:12,0.0,1017.33,16.76,93.22,7067.5,15.32
13,2024-03-03 08:41:12,0.0,1017.31,16.85,93.68,6937.5,14.65
13,2024-03-03 08:42:12,0.0,1017.36,16.93,93.53,6950.0,14.7
13,2024-03-03 08:43:12,0.0,1017.36,16.94,93.23,7001.67,14.73
13,2024-03-03 08:44:12,0.17,1017.37,16.94,92.36,7026.67,14.77
13,2024-03-03 08:45:12,0.0,1017.37,16.95,92.69,6995.83,15.05
13,2024-03-03 08:46:12,0.0,1017.37,16.96,92.64,6958.33,14.7
13,2024-03-03 08:47:12,0.26,1017.33,16.91,91.77,7031.67,14.95
13,2024-03-03 08:48:12,0.0,1017.37,16.85,91.69,7099.17,15.4
13,2024-03-03 08:49:12,0.0,1017.37,16.83,92.03,6936.67,14.73
13,2024-03-03 08:50:12,0.0,1017.41,16.85,92.22,6724.17,13.82
13,2024-03-03 08:51:12,0.0,1017.35,16.88,92.05,6498.33,13.02
13,2024-03-03 08:52:12,0.0,1017.37,16.9,92.24,6222.5,12.14
13,2024-03-03 08:53:12,0.0,1017.37,16.91,92.16,6031.67,11.55
13,2024-03-03 08:54:12,0.0,1017.38,16.95,92.28,6032.5,11.55
13,2024-03-03 08:55:12,0.0,1017.38,16.99,91.61,6185.0,12.28
13,2024-03-03 08:56:13,0.17,1017.4,17.0,91.67,6466.67,13.58
13,2024-03-03 08:57:12,0.0,1017.41,17.08,92.27,6840.83,14.65
13,2024-03-03 08:58:12,0.0,1017.39,17.18,92.5,7247.5,16.38
13,2024-03-03 08:59:12,0.0,1017.35,17.22,91.67,7671.67,18.2
13,2024-03-03 09:00:12,0.0,1017.38,17.3,91.87,8099.17,20.12
13,2024-03-03 09:01:12,0.0,1017.36,17.42,92.01,8512.5,22.63
13,2024-03-03 09:02:12,0.0,1017.42,17.55,91.98,8897.5,24.67
13,2024-03-03 09:03:12,0.0,1017.39,17.63,90.6,9450.0,27.46
13,2024-03-03 09:04:12,0.0,1017.37,17.65,89.54,10194.17,32.08
13,2024-03-03 09:05:12,0.0,1017.37,17.76,89.22,11060.83,37.76
13,2024-03-03 09:06:12,0.17,1017.34,17.8,86.96,12157.5,45.06
13,2024-03-03 09:07:12,0.0,1017.35,18.02,88.12,13476.67,55.38
13,2024-03-03 09:08:12,0.0,1017.33,18.39,88.95,15109.17,69.52
13,2024-03-03 09:09:12,0.0,1017.26,18.85,89.34,16440.0,82.04
13,2024-03-03 09:10:12,0.0,1017.28,19.31,89.15,17316.67,89.93
13,2024-03-03 09:11:12,0.0,1017.34,19.73,88.08,18540.0,102.91
13,2024-03-03 09:12:12,0.0,1017.34,20.15,86.93,19580.0,116.6
13,2024-03-03 09:13:12,0.0,1017.35,20.55,84.89,20421.67,125.93
13,2024-03-03 09:14:12,0.0,1017.3,20.95,82.83,21141.67,137.11
13,2024-03-03 09:15:12,0.0,1017.3,21.27,78.81,21972.5,147.8
13,2024-03-03 09:16:12,0.0,1017.32,21.45,74.25,23060.0,161.76
13,2024-03-03 09:17:12,0.0,1017.31,21.58,72.08,24227.5,179.32
13,2024-03-03 09:18:12,0.7,1017.3,21.5,70.82,25200.0,193.67
13,2024-03-03 09:19:12,0.0,1017.28,21.53,73.56,26331.67,207.97
13,2024-03-03 09:20:12,0.0,1017.27,21.76,74.62,26803.33,216.45
13,2024-03-03 09:21:12,0.0,1017.27,22.08,76.2,26056.67,206.18
13,2024-03-03 09:22:12,0.0,1017.26,22.2,72.56,25972.5,204.12
13,2024-03-03 09:23:12,0.0,1017.34,22.48,74.1,26249.17,207.7
13,2024-03-03 09:24:12,0.0,1017.32,22.69,70.17,26199.17,207.26
13,2024-03-03 09:25:12,0.0,1017.32,22.87,70.33,26079.17,205.9
13,2024-03-03 09:26:12,0.0,1017.3,22.93,69.75,25900.0,201.54
13,2024-03-03 09:27:12,0.0,1017.27,22.98,68.43,25590.0,197.53
13,2024-03-03 09:28:12,0.17,1017.3,23.04,69.62,25289.17,194.3
13,2024-03-03 09:29:12,0.0,1017.28,23.1,67.91,25204.17,192.47
13,2024-03-03 09:30:12,0.0,1017.26,23.21,67.14,25352.5,195.36
13,2024-03-03 09:31:12,0.0,1017.24,23.43,68.82,25514.17,198.44
13,2024-03-03 09:32:12,0.0,1017.24,23.79,72.09,25886.67,206.18
13,2024-03-03 09:33:13,0.0,1017.23,23.91,66.36,26346.67,212.96
13,2024-03-03 09:34:12,0.0,1017.2,23.73,64.59,26982.5,225.5
13,2024-03-03 09:35:12,0.0,1017.2,24.0,67.01,28433.33,252.48
13,2024-03-03 09:36:12,0.0,1017.21,24.58,62.79,34115.0,371.5
13,2024-03-03 09:37:12,0.0,1017.14,25.58,62.52,36661.66,429.87
13,2024-03-03 09:38:12,0.0,1017.12,25.95,55.88,35111.66,389.34
13,2024-03-03 09:39:12,0.0,1017.07,25.71,56.02,38882.5,472.98
13,2024-03-03 09:40:12,0.0,1017.1,26.17,60.75,35095.83,380.73
13,2024-03-03 09:41:12,0.0,1017.03,26.63,57.04,35627.5,397.06
13,2024-03-03 09:42:12,0.0,1017.03,28.04,51.95,54612.5,1555.7
13,2024-03-03 09:43:12,0.0,1016.99,29.49,51.18,43320.86,602.27
13,2024-03-03 09:44:12,0.0,1016.91,29.65,49.8,36643.67,415.49
13,2024-03-03 09:45:12,0.0,1016.88,29.83,47.52,38197.5,453.3
13,2024-03-03 09:46:12,1.92,1016.87,28.68,45.94,33915.83,356.57
13,2024-03-03 09:47:12,0.0,1016.88,28.69,50.82,48107.5,744.58
13,2024-03-03 09:48:12,0.78,1016.88,28.0,47.77,33551.25,348.69
