答案,DayOfYear,MinutesSinceStartOfDay,LocationCode
,62.0,700.0,14.0
,62.0,710.0,14.0
,62.0,720.0,14.0
,62.0,730.0,14.0
,62.0,740.0,14.0
,62.0,750.0,14.0
,62.0,760.0,14.0
,62.0,770.0,14.0
,62.0,780.0,14.0
,62.0,790.0,14.0
,62.0,800.0,14.0
,62.0,810.0,14.0
,62.0,820.0,14.0
,62.0,830.0,14.0
,62.0,840.0,14.0
,62.0,850.0,14.0
,62.0,860.0,14.0
,62.0,870.0,14.0
,62.0,880.0,14.0
,62.0,890.0,14.0
,62.0,900.0,14.0
,62.0,910.0,14.0
,62.0,920.0,14.0
,62.0,930.0,14.0
,62.0,940.0,14.0
,62.0,950.0,14.0
,62.0,960.0,14.0
,62.0,970.0,14.0
,62.0,980.0,14.0
,62.0,990.0,14.0
,62.0,1000.0,14.0
,62.0,1010.0,14.0
,70.0,550.0,14.0
,70.0,560.0,14.0
,70.0,570.0,14.0
,70.0,580.0,14.0
,70.0,590.0,14.0
,70.0,600.0,14.0
,70.0,610.0,14.0
,70.0,620.0,14.0
,70.0,630.0,14.0
,70.0,640.0,14.0
,70.0,650.0,14.0
,70.0,660.0,14.0
,70.0,670.0,14.0
,70.0,680.0,14.0
,70.0,690.0,14.0
,70.0,700.0,14.0
,70.0,710.0,14.0
,70.0,720.0,14.0
,70.0,730.0,14.0
,70.0,740.0,14.0
,70.0,750.0,14.0
,70.0,760.0,14.0
,70.0,770.0,14.0
,70.0,780.0,14.0
,70.0,790.0,14.0
,70.0,800.0,14.0
,70.0,810.0,14.0
,70.0,820.0,14.0
,70.0,830.0,14.0
,70.0,840.0,14.0
,70.0,850.0,14.0
,70.0,860.0,14.0
,70.0,870.0,14.0
,70.0,880.0,14.0
,70.0,890.0,14.0
,70.0,900.0,14.0
,70.0,910.0,14.0
,70.0,920.0,14.0
,70.0,930.0,14.0
,70.0,940.0,14.0
,70.0,950.0,14.0
,70.0,960.0,14.0
,70.0,970.0,14.0
,70.0,980.0,14.0
,70.0,990.0,14.0
,70.0,1000.0,14.0
,70.0,1010.0,14.0
,71.0,550.0,14.0
,71.0,560.0,14.0
,71.0,570.0,14.0
,71.0,580.0,14.0
,71.0,590.0,14.0
,71.0,600.0,14.0
,71.0,610.0,14.0
,71.0,620.0,14.0
,71.0,630.0,14.0
,71.0,640.0,14.0
,71.0,650.0,14.0
,71.0,660.0,14.0
,71.0,670.0,14.0
,71.0,680.0,14.0
,71.0,690.0,14.0
,71.0,700.0,14.0
,71.0,710.0,14.0
,71.0,720.0,14.0
,71.0,730.0,14.0
,71.0,740.0,14.0
,71.0,750.0,14.0
,71.0,760.0,14.0
,71.0,770.0,14.0
,71.0,780.0,14.0
,71.0,790.0,14.0
,71.0,800.0,14.0
,71.0,810.0,14.0
,71.0,820.0,14.0
,71.0,830.0,14.0
,71.0,840.0,14.0
,71.0,850.0,14.0
,71.0,860.0,14.0
,71.0,870.0,14.0
,71.0,880.0,14.0
,71.0,890.0,14.0
,71.0,900.0,14.0
,71.0,910.0,14.0
,71.0,920.0,14.0
,71.0,930.0,14.0
,71.0,940.0,14.0
,71.0,950.0,14.0
,71.0,960.0,14.0
,71.0,970.0,14.0
,71.0,980.0,14.0
,71.0,990.0,14.0
,71.0,1000.0,14.0
,71.0,1010.0,14.0
,74.0,550.0,14.0
,74.0,560.0,14.0
,74.0,570.0,14.0
,74.0,580.0,14.0
,74.0,590.0,14.0
,74.0,600.0,14.0
,74.0,610.0,14.0
,74.0,620.0,14.0
,74.0,630.0,14.0
,74.0,640.0,14.0
,74.0,650.0,14.0
,74.0,660.0,14.0
,74.0,670.0,14.0
,74.0,680.0,14.0
,74.0,690.0,14.0
,74.0,700.0,14.0
,74.0,710.0,14.0
,74.0,720.0,14.0
,74.0,730.0,14.0
,74.0,740.0,14.0
,74.0,750.0,14.0
,74.0,760.0,14.0
,74.0,770.0,14.0
,74.0,780.0,14.0
,74.0,790.0,14.0
,74.0,800.0,14.0
,74.0,810.0,14.0
,74.0,820.0,14.0
,74.0,830.0,14.0
,74.0,840.0,14.0
,74.0,850.0,14.0
,74.0,860.0,14.0
,74.0,870.0,14.0
,74.0,880.0,14.0
,74.0,890.0,14.0
,74.0,900.0,14.0
,74.0,910.0,14.0
,74.0,920.0,14.0
,74.0,930.0,14.0
,74.0,940.0,14.0
,74.0,950.0,14.0
,74.0,960.0,14.0
,74.0,970.0,14.0
,74.0,980.0,14.0
,74.0,990.0,14.0
,74.0,1000.0,14.0
,86.0,550.0,14.0
,86.0,560.0,14.0
,86.0,570.0,14.0
,86.0,580.0,14.0
,86.0,590.0,14.0
,86.0,600.0,14.0
,86.0,610.0,14.0
,86.0,620.0,14.0
,86.0,630.0,14.0
,86.0,640.0,14.0
,86.0,650.0,14.0
,86.0,660.0,14.0
,86.0,670.0,14.0
,86.0,680.0,14.0
,86.0,690.0,14.0
,86.0,700.0,14.0
,86.0,710.0,14.0
,86.0,720.0,14.0
,86.0,730.0,14.0
,86.0,740.0,14.0
,86.0,750.0,14.0
,86.0,760.0,14.0
,86.0,770.0,14.0
,86.0,780.0,14.0
,86.0,790.0,14.0
,86.0,800.0,14.0
,86.0,810.0,14.0
,86.0,820.0,14.0
,86.0,830.0,14.0
,86.0,840.0,14.0
,86.0,850.0,14.0
,86.0,860.0,14.0
,86.0,870.0,14.0
,86.0,880.0,14.0
,86.0,890.0,14.0
,86.0,900.0,14.0
,86.0,910.0,14.0
,86.0,920.0,14.0
,86.0,930.0,14.0
,86.0,940.0,14.0
,86.0,950.0,14.0
,86.0,960.0,14.0
,86.0,970.0,14.0
,86.0,980.0,14.0
,86.0,990.0,14.0
,86.0,1000.0,14.0
,86.0,1010.0,14.0
,124.0,550.0,14.0
,124.0,560.0,14.0
,124.0,570.0,14.0
,124.0,580.0,14.0
,124.0,590.0,14.0
,124.0,600.0,14.0
,124.0,610.0,14.0
,124.0,620.0,14.0
,124.0,630.0,14.0
,124.0,640.0,14.0
,124.0,650.0,14.0
,124.0,660.0,14.0
,124.0,670.0,14.0
,124.0,680.0,14.0
,124.0,690.0,14.0
,124.0,700.0,14.0
,124.0,710.0,14.0
,124.0,720.0,14.0
,124.0,730.0,14.0
,124.0,740.0,14.0
,124.0,750.0,14.0
,124.0,760.0,14.0
,124.0,770.0,14.0
,124.0,780.0,14.0
,124.0,790.0,14.0
,124.0,800.0,14.0
,124.0,810.0,14.0
,124.0,820.0,14.0
,124.0,830.0,14.0
,124.0,840.0,14.0
,124.0,850.0,14.0
,124.0,860.0,14.0
,124.0,870.0,14.0
,124.0,880.0,14.0
,124.0,890.0,14.0
,124.0,900.0,14.0
,124.0,910.0,14.0
,124.0,920.0,14.0
,124.0,930.0,14.0
,124.0,940.0,14.0
,124.0,950.0,14.0
,124.0,960.0,14.0
,124.0,970.0,14.0
,124.0,980.0,14.0
,124.0,990.0,14.0
,124.0,1000.0,14.0
,124.0,1010.0,14.0
,152.0,550.0,14.0
,152.0,560.0,14.0
,152.0,570.0,14.0
,152.0,580.0,14.0
,152.0,590.0,14.0
,152.0,600.0,14.0
,152.0,610.0,14.0
,152.0,620.0,14.0
,152.0,630.0,14.0
,152.0,640.0,14.0
,152.0,650.0,14.0
,152.0,660.0,14.0
,152.0,670.0,14.0
,152.0,680.0,14.0
,152.0,690.0,14.0
,152.0,700.0,14.0
,152.0,710.0,14.0
,152.0,720.0,14.0
,152.0,730.0,14.0
,152.0,740.0,14.0
,152.0,750.0,14.0
,152.0,760.0,14.0
,152.0,770.0,14.0
,152.0,780.0,14.0
,152.0,790.0,14.0
,152.0,800.0,14.0
,152.0,810.0,14.0
,152.0,820.0,14.0
,152.0,830.0,14.0
,152.0,840.0,14.0
,152.0,850.0,14.0
,152.0,860.0,14.0
,152.0,870.0,14.0
,152.0,880.0,14.0
,152.0,890.0,14.0
,152.0,900.0,14.0
,152.0,910.0,14.0
,152.0,920.0,14.0
,152.0,930.0,14.0
,152.0,940.0,14.0
,152.0,950.0,14.0
,152.0,960.0,14.0
,152.0,970.0,14.0
,152.0,980.0,14.0
,152.0,990.0,14.0
,152.0,1000.0,14.0
,152.0,1010.0,14.0
,168.0,550.0,14.0
,168.0,560.0,14.0
,168.0,570.0,14.0
,168.0,580.0,14.0
,168.0,590.0,14.0
,168.0,600.0,14.0
,168.0,610.0,14.0
,168.0,620.0,14.0
,168.0,630.0,14.0
,168.0,640.0,14.0
,168.0,650.0,14.0
,168.0,660.0,14.0
,168.0,670.0,14.0
,168.0,680.0,14.0
,168.0,690.0,14.0
,168.0,700.0,14.0
,168.0,710.0,14.0
,168.0,720.0,14.0
,168.0,730.0,14.0
,168.0,740.0,14.0
,168.0,750.0,14.0
,168.0,760.0,14.0
,168.0,770.0,14.0
,168.0,780.0,14.0
,168.0,790.0,14.0
,168.0,800.0,14.0
,168.0,810.0,14.0
,168.0,820.0,14.0
,168.0,830.0,14.0
,168.0,840.0,14.0
,168.0,850.0,14.0
,168.0,860.0,14.0
,168.0,870.0,14.0
,168.0,880.0,14.0
,168.0,890.0,14.0
,168.0,900.0,14.0
,168.0,910.0,14.0
,168.0,920.0,14.0
,168.0,930.0,14.0
,168.0,940.0,14.0
,168.0,950.0,14.0
,168.0,960.0,14.0
,168.0,970.0,14.0
,168.0,980.0,14.0
,168.0,990.0,14.0
,168.0,1000.0,14.0
,168.0,1010.0,14.0
,172.0,550.0,14.0
,172.0,560.0,14.0
,172.0,570.0,14.0
,172.0,580.0,14.0
,172.0,590.0,14.0
,172.0,600.0,14.0
,172.0,610.0,14.0
,172.0,620.0,14.0
,172.0,630.0,14.0
,172.0,640.0,14.0
,172.0,650.0,14.0
,172.0,660.0,14.0
,172.0,670.0,14.0
,172.0,680.0,14.0
,172.0,690.0,14.0
,172.0,700.0,14.0
,172.0,710.0,14.0
,172.0,720.0,14.0
,172.0,730.0,14.0
,172.0,740.0,14.0
,172.0,750.0,14.0
,172.0,760.0,14.0
,172.0,770.0,14.0
,172.0,780.0,14.0
,172.0,790.0,14.0
,172.0,800.0,14.0
,172.0,810.0,14.0
,172.0,820.0,14.0
,172.0,830.0,14.0
,172.0,840.0,14.0
,172.0,850.0,14.0
,172.0,860.0,14.0
,172.0,870.0,14.0
,172.0,880.0,14.0
,172.0,890.0,14.0
,172.0,900.0,14.0
,172.0,910.0,14.0
,172.0,920.0,14.0
,172.0,930.0,14.0
,172.0,940.0,14.0
,172.0,950.0,14.0
,172.0,960.0,14.0
,172.0,970.0,14.0
,172.0,980.0,14.0
,172.0,990.0,14.0
,172.0,1000.0,14.0
,172.0,1010.0,14.0
,187.0,550.0,14.0
,187.0,560.0,14.0
,187.0,570.0,14.0
,187.0,580.0,14.0
,187.0,590.0,14.0
,187.0,600.0,14.0
,187.0,610.0,14.0
,187.0,620.0,14.0
,187.0,630.0,14.0
,187.0,640.0,14.0
,187.0,650.0,14.0
,187.0,660.0,14.0
,187.0,670.0,14.0
,187.0,680.0,14.0
,187.0,690.0,14.0
,187.0,700.0,14.0
,187.0,710.0,14.0
,187.0,720.0,14.0
,187.0,730.0,14.0
,187.0,740.0,14.0
,187.0,750.0,14.0
,187.0,760.0,14.0
,187.0,770.0,14.0
,187.0,780.0,14.0
,187.0,790.0,14.0
,187.0,800.0,14.0
,187.0,810.0,14.0
,187.0,820.0,14.0
,187.0,830.0,14.0
,187.0,840.0,14.0
,187.0,850.0,14.0
,187.0,860.0,14.0
,187.0,870.0,14.0
,187.0,880.0,14.0
,187.0,890.0,14.0
,187.0,900.0,14.0
,187.0,910.0,14.0
,187.0,920.0,14.0
,187.0,930.0,14.0
,187.0,940.0,14.0
,187.0,950.0,14.0
,187.0,960.0,14.0
,187.0,970.0,14.0
,187.0,980.0,14.0
,187.0,990.0,14.0
,187.0,1000.0,14.0
,187.0,1010.0,14.0
,188.0,550.0,14.0
,188.0,560.0,14.0
,188.0,570.0,14.0
,188.0,580.0,14.0
,188.0,590.0,14.0
,188.0,600.0,14.0
,188.0,610.0,14.0
,188.0,620.0,14.0
,188.0,630.0,14.0
,188.0,640.0,14.0
,188.0,650.0,14.0
,188.0,660.0,14.0
,188.0,670.0,14.0
,188.0,680.0,14.0
,188.0,690.0,14.0
,188.0,700.0,14.0
,188.0,710.0,14.0
,188.0,720.0,14.0
,188.0,730.0,14.0
,188.0,740.0,14.0
,188.0,750.0,14.0
,188.0,760.0,14.0
,188.0,770.0,14.0
,188.0,780.0,14.0
,188.0,790.0,14.0
,188.0,800.0,14.0
,188.0,810.0,14.0
,188.0,820.0,14.0
,188.0,830.0,14.0
,188.0,840.0,14.0
,188.0,850.0,14.0
,188.0,860.0,14.0
,188.0,870.0,14.0
,188.0,880.0,14.0
,188.0,890.0,14.0
,188.0,900.0,14.0
,188.0,910.0,14.0
,188.0,920.0,14.0
,188.0,930.0,14.0
,188.0,940.0,14.0
,188.0,950.0,14.0
,188.0,960.0,14.0
,188.0,970.0,14.0
,188.0,980.0,14.0
,188.0,990.0,14.0
,188.0,1000.0,14.0
,188.0,1010.0,14.0
,198.0,550.0,14.0
,198.0,560.0,14.0
,198.0,570.0,14.0
,198.0,580.0,14.0
,198.0,590.0,14.0
,198.0,600.0,14.0
,198.0,610.0,14.0
,198.0,620.0,14.0
,198.0,630.0,14.0
,198.0,640.0,14.0
,198.0,650.0,14.0
,198.0,660.0,14.0
,198.0,670.0,14.0
,198.0,680.0,14.0
,198.0,690.0,14.0
,198.0,700.0,14.0
,198.0,710.0,14.0
,198.0,720.0,14.0
,198.0,730.0,14.0
,198.0,740.0,14.0
,198.0,750.0,14.0
,198.0,760.0,14.0
,198.0,770.0,14.0
,198.0,780.0,14.0
,198.0,790.0,14.0
,198.0,800.0,14.0
,198.0,810.0,14.0
,198.0,820.0,14.0
,198.0,830.0,14.0
,198.0,840.0,14.0
,198.0,850.0,14.0
,198.0,860.0,14.0
,198.0,870.0,14.0
,198.0,880.0,14.0
,198.0,890.0,14.0
,198.0,900.0,14.0
,198.0,910.0,14.0
,198.0,920.0,14.0
,198.0,930.0,14.0
,198.0,940.0,14.0
,198.0,950.0,14.0
,198.0,960.0,14.0
,198.0,970.0,14.0
,198.0,980.0,14.0
,198.0,990.0,14.0
,198.0,1000.0,14.0
,198.0,1010.0,14.0
,101.0,550.0,15.0
,101.0,560.0,15.0
,101.0,570.0,15.0
,101.0,580.0,15.0
,101.0,590.0,15.0
,101.0,600.0,15.0
,101.0,610.0,15.0
,101.0,620.0,15.0
,101.0,630.0,15.0
,101.0,640.0,15.0
,101.0,650.0,15.0
,101.0,660.0,15.0
,101.0,670.0,15.0
,101.0,680.0,15.0
,101.0,690.0,15.0
,101.0,700.0,15.0
,101.0,710.0,15.0
,101.0,720.0,15.0
,101.0,730.0,15.0
,101.0,740.0,15.0
,101.0,750.0,15.0
,101.0,760.0,15.0
,101.0,770.0,15.0
,101.0,780.0,15.0
,101.0,790.0,15.0
,101.0,800.0,15.0
,101.0,810.0,15.0
,101.0,820.0,15.0
,101.0,830.0,15.0
,101.0,840.0,15.0
,101.0,850.0,15.0
,101.0,860.0,15.0
,101.0,870.0,15.0
,101.0,880.0,15.0
,101.0,890.0,15.0
,101.0,900.0,15.0
,101.0,910.0,15.0
,101.0,920.0,15.0
,101.0,930.0,15.0
,101.0,940.0,15.0
,101.0,950.0,15.0
,101.0,960.0,15.0
,101.0,970.0,15.0
,101.0,980.0,15.0
,101.0,990.0,15.0
,101.0,1000.0,15.0
,101.0,1010.0,15.0
,107.0,550.0,15.0
,107.0,560.0,15.0
,107.0,570.0,15.0
,107.0,580.0,15.0
,107.0,590.0,15.0
,107.0,600.0,15.0
,107.0,610.0,15.0
,107.0,620.0,15.0
,107.0,630.0,15.0
,107.0,640.0,15.0
,107.0,650.0,15.0
,107.0,660.0,15.0
,107.0,670.0,15.0
,107.0,680.0,15.0
,107.0,690.0,15.0
,107.0,700.0,15.0
,107.0,710.0,15.0
,107.0,720.0,15.0
,107.0,730.0,15.0
,107.0,740.0,15.0
,107.0,750.0,15.0
,107.0,760.0,15.0
,107.0,770.0,15.0
,107.0,780.0,15.0
,107.0,790.0,15.0
,107.0,800.0,15.0
,107.0,810.0,15.0
,107.0,820.0,15.0
,107.0,830.0,15.0
,107.0,840.0,15.0
,107.0,850.0,15.0
,107.0,860.0,15.0
,107.0,870.0,15.0
,107.0,880.0,15.0
,107.0,890.0,15.0
,107.0,900.0,15.0
,107.0,910.0,15.0
,107.0,920.0,15.0
,107.0,930.0,15.0
,107.0,940.0,15.0
,107.0,950.0,15.0
,107.0,960.0,15.0
,107.0,970.0,15.0
,107.0,980.0,15.0
,107.0,990.0,15.0
,107.0,1000.0,15.0
,112.0,550.0,15.0
,112.0,560.0,15.0
,112.0,570.0,15.0
,112.0,580.0,15.0
,112.0,590.0,15.0
,112.0,600.0,15.0
,112.0,610.0,15.0
,112.0,620.0,15.0
,112.0,630.0,15.0
,112.0,640.0,15.0
,112.0,650.0,15.0
,112.0,660.0,15.0
,112.0,670.0,15.0
,112.0,680.0,15.0
,112.0,690.0,15.0
,112.0,700.0,15.0
,112.0,710.0,15.0
,112.0,720.0,15.0
,112.0,730.0,15.0
,112.0,740.0,15.0
,112.0,750.0,15.0
,112.0,760.0,15.0
,112.0,770.0,15.0
,112.0,780.0,15.0
,112.0,790.0,15.0
,112.0,800.0,15.0
,112.0,810.0,15.0
,112.0,820.0,15.0
,112.0,830.0,15.0
,112.0,840.0,15.0
,112.0,850.0,15.0
,112.0,860.0,15.0
,112.0,870.0,15.0
,112.0,880.0,15.0
,112.0,890.0,15.0
,112.0,900.0,15.0
,112.0,910.0,15.0
,112.0,920.0,15.0
,112.0,930.0,15.0
,112.0,940.0,15.0
,112.0,950.0,15.0
,112.0,960.0,15.0
,112.0,970.0,15.0
,112.0,980.0,15.0
,112.0,990.0,15.0
,112.0,1000.0,15.0
,112.0,1010.0,15.0
,113.0,550.0,15.0
,113.0,560.0,15.0
,113.0,570.0,15.0
,113.0,580.0,15.0
,113.0,590.0,15.0
,113.0,600.0,15.0
,113.0,610.0,15.0
,113.0,620.0,15.0
,113.0,630.0,15.0
,113.0,640.0,15.0
,113.0,650.0,15.0
,113.0,660.0,15.0
,113.0,670.0,15.0
,113.0,680.0,15.0
,113.0,690.0,15.0
,113.0,700.0,15.0
,113.0,710.0,15.0
,113.0,720.0,15.0
,113.0,730.0,15.0
,113.0,740.0,15.0
,113.0,750.0,15.0
,113.0,760.0,15.0
,113.0,770.0,15.0
,113.0,780.0,15.0
,113.0,790.0,15.0
,113.0,800.0,15.0
,113.0,810.0,15.0
,113.0,820.0,15.0
,113.0,830.0,15.0
,113.0,840.0,15.0
,113.0,850.0,15.0
,113.0,860.0,15.0
,113.0,870.0,15.0
,113.0,880.0,15.0
,113.0,890.0,15.0
,113.0,900.0,15.0
,113.0,910.0,15.0
,113.0,920.0,15.0
,113.0,930.0,15.0
,113.0,940.0,15.0
,113.0,950.0,15.0
,113.0,960.0,15.0
,113.0,970.0,15.0
,113.0,980.0,15.0
,113.0,990.0,15.0
,113.0,1000.0,15.0
,113.0,1010.0,15.0
,116.0,550.0,15.0
,116.0,560.0,15.0
,116.0,570.0,15.0
,116.0,580.0,15.0
,116.0,590.0,15.0
,116.0,600.0,15.0
,116.0,610.0,15.0
,116.0,620.0,15.0
,116.0,630.0,15.0
,116.0,640.0,15.0
,116.0,650.0,15.0
,116.0,660.0,15.0
,116.0,670.0,15.0
,116.0,680.0,15.0
,116.0,690.0,15.0
,116.0,700.0,15.0
,116.0,710.0,15.0
,116.0,720.0,15.0
,116.0,730.0,15.0
,116.0,740.0,15.0
,116.0,750.0,15.0
,116.0,760.0,15.0
,116.0,770.0,15.0
,116.0,780.0,15.0
,116.0,790.0,15.0
,116.0,800.0,15.0
,116.0,810.0,15.0
,116.0,820.0,15.0
,116.0,830.0,15.0
,116.0,840.0,15.0
,116.0,850.0,15.0
,116.0,860.0,15.0
,116.0,870.0,15.0
,116.0,880.0,15.0
,116.0,890.0,15.0
,116.0,900.0,15.0
,116.0,910.0,15.0
,116.0,920.0,15.0
,116.0,930.0,15.0
,116.0,940.0,15.0
,116.0,950.0,15.0
,116.0,960.0,15.0
,116.0,970.0,15.0
,116.0,980.0,15.0
,116.0,990.0,15.0
,116.0,1000.0,15.0
,116.0,1010.0,15.0
,119.0,560.0,15.0
,119.0,570.0,15.0
,119.0,580.0,15.0
,119.0,590.0,15.0
,119.0,600.0,15.0
,119.0,610.0,15.0
,119.0,620.0,15.0
,119.0,630.0,15.0
,119.0,640.0,15.0
,119.0,650.0,15.0
,119.0,660.0,15.0
,119.0,670.0,15.0
,119.0,680.0,15.0
,119.0,690.0,15.0
,119.0,700.0,15.0
,119.0,710.0,15.0
,119.0,720.0,15.0
,119.0,730.0,15.0
,119.0,740.0,15.0
,119.0,750.0,15.0
,119.0,760.0,15.0
,119.0,770.0,15.0
,119.0,780.0,15.0
,119.0,790.0,15.0
,119.0,800.0,15.0
,119.0,810.0,15.0
,119.0,820.0,15.0
,119.0,830.0,15.0
,119.0,840.0,15.0
,119.0,850.0,15.0
,119.0,860.0,15.0
,119.0,870.0,15.0
,119.0,880.0,15.0
,119.0,890.0,15.0
,119.0,900.0,15.0
,119.0,910.0,15.0
,119.0,920.0,15.0
,119.0,930.0,15.0
,119.0,940.0,15.0
,119.0,950.0,15.0
,119.0,960.0,15.0
,119.0,970.0,15.0
,119.0,980.0,15.0
,119.0,990.0,15.0
,119.0,1000.0,15.0
,121.0,550.0,15.0
,121.0,560.0,15.0
,121.0,570.0,15.0
,121.0,580.0,15.0
,121.0,590.0,15.0
,121.0,600.0,15.0
,121.0,610.0,15.0
,121.0,620.0,15.0
,121.0,630.0,15.0
,121.0,640.0,15.0
,121.0,650.0,15.0
,121.0,660.0,15.0
,121.0,670.0,15.0
,121.0,680.0,15.0
,121.0,690.0,15.0
,121.0,700.0,15.0
,121.0,710.0,15.0
,121.0,720.0,15.0
,121.0,730.0,15.0
,121.0,740.0,15.0
,121.0,750.0,15.0
,121.0,760.0,15.0
,121.0,770.0,15.0
,121.0,780.0,15.0
,121.0,790.0,15.0
,121.0,800.0,15.0
,121.0,810.0,15.0
,121.0,820.0,15.0
,121.0,830.0,15.0
,121.0,840.0,15.0
,121.0,850.0,15.0
,121.0,860.0,15.0
,121.0,870.0,15.0
,121.0,880.0,15.0
,121.0,890.0,15.0
,121.0,900.0,15.0
,121.0,910.0,15.0
,121.0,920.0,15.0
,121.0,930.0,15.0
,121.0,940.0,15.0
,121.0,950.0,15.0
,121.0,960.0,15.0
,121.0,970.0,15.0
,121.0,980.0,15.0
,121.0,990.0,15.0
,129.0,550.0,15.0
,129.0,560.0,15.0
,129.0,570.0,15.0
,129.0,580.0,15.0
,129.0,590.0,15.0
,129.0,600.0,15.0
,129.0,610.0,15.0
,129.0,620.0,15.0
,129.0,630.0,15.0
,129.0,640.0,15.0
,129.0,650.0,15.0
,129.0,660.0,15.0
,129.0,670.0,15.0
,129.0,680.0,15.0
,129.0,690.0,15.0
,129.0,700.0,15.0
,129.0,710.0,15.0
,129.0,720.0,15.0
,129.0,730.0,15.0
,129.0,740.0,15.0
,129.0,750.0,15.0
,129.0,760.0,15.0
,129.0,770.0,15.0
,129.0,780.0,15.0
,129.0,790.0,15.0
,129.0,800.0,15.0
,129.0,810.0,15.0
,129.0,820.0,15.0
,129.0,830.0,15.0
,129.0,840.0,15.0
,129.0,850.0,15.0
,129.0,860.0,15.0
,129.0,870.0,15.0
,129.0,880.0,15.0
,129.0,890.0,15.0
,129.0,900.0,15.0
,129.0,910.0,15.0
,129.0,920.0,15.0
,129.0,930.0,15.0
,129.0,940.0,15.0
,129.0,950.0,15.0
,129.0,960.0,15.0
,129.0,970.0,15.0
,129.0,980.0,15.0
,129.0,990.0,15.0
,129.0,1000.0,15.0
,129.0,1010.0,15.0
,134.0,560.0,15.0
,134.0,570.0,15.0
,134.0,580.0,15.0
,134.0,590.0,15.0
,134.0,600.0,15.0
,134.0,610.0,15.0
,134.0,620.0,15.0
,134.0,630.0,15.0
,134.0,640.0,15.0
,134.0,650.0,15.0
,134.0,660.0,15.0
,134.0,670.0,15.0
,134.0,680.0,15.0
,134.0,690.0,15.0
,134.0,700.0,15.0
,134.0,710.0,15.0
,134.0,720.0,15.0
,134.0,730.0,15.0
,134.0,740.0,15.0
,134.0,750.0,15.0
,134.0,760.0,15.0
,134.0,770.0,15.0
,134.0,780.0,15.0
,134.0,790.0,15.0
,134.0,800.0,15.0
,134.0,810.0,15.0
,134.0,820.0,15.0
,134.0,830.0,15.0
,134.0,840.0,15.0
,134.0,850.0,15.0
,134.0,860.0,15.0
,134.0,870.0,15.0
,134.0,880.0,15.0
,134.0,890.0,15.0
,134.0,900.0,15.0
,134.0,910.0,15.0
,134.0,920.0,15.0
,134.0,930.0,15.0
,134.0,940.0,15.0
,134.0,950.0,15.0
,134.0,960.0,15.0
,134.0,970.0,15.0
,134.0,980.0,15.0
,134.0,990.0,15.0
,134.0,1000.0,15.0
,134.0,1010.0,15.0
,138.0,550.0,15.0
,138.0,560.0,15.0
,138.0,570.0,15.0
,138.0,580.0,15.0
,138.0,590.0,15.0
,138.0,600.0,15.0
,138.0,610.0,15.0
,138.0,620.0,15.0
,138.0,630.0,15.0
,138.0,640.0,15.0
,138.0,650.0,15.0
,138.0,660.0,15.0
,138.0,670.0,15.0
,138.0,680.0,15.0
,138.0,690.0,15.0
,138.0,700.0,15.0
,138.0,710.0,15.0
,138.0,720.0,15.0
,138.0,730.0,15.0
,138.0,740.0,15.0
,138.0,750.0,15.0
,138.0,760.0,15.0
,138.0,770.0,15.0
,138.0,780.0,15.0
,138.0,790.0,15.0
,138.0,800.0,15.0
,138.0,810.0,15.0
,138.0,820.0,15.0
,138.0,830.0,15.0
,138.0,840.0,15.0
,138.0,850.0,15.0
,138.0,860.0,15.0
,138.0,870.0,15.0
,138.0,880.0,15.0
,138.0,890.0,15.0
,138.0,900.0,15.0
,138.0,910.0,15.0
,138.0,920.0,15.0
,138.0,930.0,15.0
,138.0,940.0,15.0
,138.0,950.0,15.0
,138.0,960.0,15.0
,138.0,970.0,15.0
,138.0,980.0,15.0
,138.0,990.0,15.0
,138.0,1000.0,15.0
,138.0,1010.0,15.0
,142.0,560.0,15.0
,142.0,570.0,15.0
,142.0,580.0,15.0
,142.0,590.0,15.0
,142.0,600.0,15.0
,142.0,610.0,15.0
,142.0,620.0,15.0
,142.0,630.0,15.0
,142.0,640.0,15.0
,142.0,650.0,15.0
,142.0,660.0,15.0
,142.0,670.0,15.0
,142.0,680.0,15.0
,142.0,690.0,15.0
,142.0,700.0,15.0
,142.0,710.0,15.0
,142.0,720.0,15.0
,142.0,730.0,15.0
,142.0,740.0,15.0
,142.0,750.0,15.0
,142.0,760.0,15.0
,142.0,770.0,15.0
,142.0,780.0,15.0
,142.0,790.0,15.0
,142.0,800.0,15.0
,142.0,810.0,15.0
,142.0,820.0,15.0
,142.0,830.0,15.0
,142.0,840.0,15.0
,142.0,850.0,15.0
,142.0,860.0,15.0
,142.0,870.0,15.0
,142.0,880.0,15.0
,142.0,890.0,15.0
,142.0,900.0,15.0
,142.0,910.0,15.0
,142.0,920.0,15.0
,142.0,930.0,15.0
,142.0,940.0,15.0
,142.0,950.0,15.0
,142.0,960.0,15.0
,142.0,970.0,15.0
,142.0,980.0,15.0
,142.0,990.0,15.0
,142.0,1000.0,15.0
,168.0,550.0,15.0
,168.0,560.0,15.0
,168.0,570.0,15.0
,168.0,580.0,15.0
,168.0,590.0,15.0
,168.0,600.0,15.0
,168.0,610.0,15.0
,168.0,620.0,15.0
,168.0,630.0,15.0
,168.0,640.0,15.0
,168.0,650.0,15.0
,168.0,660.0,15.0
,168.0,670.0,15.0
,168.0,680.0,15.0
